Date,Price,30Ravg,AIL Demand
07/27/2017 01,22.16,25.5,9078
07/27/2017 02,20.32,25.52,8858
07/27/2017 03,18.46,25.53,8670
07/27/2017 04,18.39,25.55,8598
07/27/2017 05,20.3,25.56,8595
07/27/2017 06,20.42,25.57,8628
07/27/2017 07,23.96,25.58,8875
07/27/2017 08,19.84,25.58,9324
07/27/2017 09,26.84,25.6,9751
07/27/2017 10,39.29,25.63,10032
07/27/2017 11,49.68,25.67,10318
07/27/2017 12,47.98,25.71,10557
07/27/2017 13,34.56,25.73,10634
07/27/2017 14,37.92,25.75,10748
07/27/2017 15,39.6,25.78,10792
07/27/2017 16,36.97,25.8,10838
07/27/2017 17,33.45,25.82,10852
07/27/2017 18,27.77,25.83,10800
07/27/2017 19,32.16,25.85,10664
07/27/2017 20,27.77,25.86,10489
07/27/2017 21,27.77,25.87,10341
07/27/2017 22,21.01,25.88,10094
07/27/2017 23,20.08,25.88,9837
07/27/2017 24,20.88,25.89,9463
07/28/2017 01,17.03,25.9,9097
07/28/2017 02,19.47,25.9,8848
07/28/2017 03,20.36,25.91,8672
07/28/2017 04,20.42,25.92,8632
07/28/2017 05,18.83,25.92,8628
07/28/2017 06,20.42,25.93,8692
07/28/2017 07,22.91,25.94,8845
07/28/2017 08,23.72,25.95,9227
07/28/2017 09,27.16,25.96,9644
07/28/2017 10,32.22,25.98,9952
07/28/2017 11,52.45,26.02,10186
07/28/2017 12,27.77,26.03,10362
07/28/2017 13,32.59,26.05,10430
07/28/2017 14,32.2,26.07,10476
07/28/2017 15,56.02,26.12,10511
07/28/2017 16,64.48,26.18,10543
07/28/2017 17,491.67,26.83,10424
07/28/2017 18,28.14,26.85,10394
07/28/2017 19,25.47,26.86,10192
07/28/2017 20,25.21,26.87,10052
07/28/2017 21,25.02,26.88,9897
07/28/2017 22,21.68,26.88,9748
07/28/2017 23,20.43,26.88,9624
07/28/2017 24,18.53,26.89,9288
07/29/2017 01,17.08,26.89,8952
07/29/2017 02,15.6,26.9,8735
07/29/2017 03,17.32,26.9,8607
07/29/2017 04,16.7,26.9,8526
07/29/2017 05,15.41,26.9,8531
07/29/2017 06,15.41,26.9,8562
07/29/2017 07,17.9,26.91,8528
07/29/2017 08,14.81,26.9,8706
07/29/2017 09,17.35,26.9,9028
07/29/2017 10,19.47,26.9,9334
07/29/2017 11,19.47,26.9,9563
07/29/2017 12,20.43,26.9,9742
07/29/2017 13,23.67,26.9,9869
07/29/2017 14,26.6,26.9,9970
07/29/2017 15,27.1,26.9,9989
07/29/2017 16,27.77,26.9,10077
07/29/2017 17,27.84,26.9,10141
07/29/2017 18,27.93,26.91,10146
07/29/2017 19,27.67,26.92,10046
07/29/2017 20,21.21,26.92,9892
07/29/2017 21,18.93,26.92,9696
07/29/2017 22,18.35,26.91,9605
07/29/2017 23,18.28,26.91,9535
07/29/2017 24,18.58,26.91,9231
07/30/2017 01,16.99,26.91,8918
07/30/2017 02,14.91,26.91,8706
07/30/2017 03,15.41,26.9,8542
07/30/2017 04,15.41,26.9,8480
07/30/2017 05,15.26,26.9,8468
07/30/2017 06,13.75,26.9,8439
07/30/2017 07,13.48,26.9,8365
07/30/2017 08,13.48,26.89,8523
07/30/2017 09,14.57,26.88,8824
07/30/2017 10,16.53,26.88,9106
07/30/2017 11,18.34,26.87,9388
07/30/2017 12,22.16,26.87,9599
07/30/2017 13,26.88,26.87,9738
07/30/2017 14,24.34,26.87,9799
07/30/2017 15,20.93,26.86,9863
07/30/2017 16,20.43,26.85,9959
07/30/2017 17,20.43,26.85,10030
07/30/2017 18,20.42,26.85,10079
07/30/2017 19,19.24,26.85,10018
07/30/2017 20,19.91,26.85,9896
07/30/2017 21,18.64,26.85,9751
07/30/2017 22,20.42,26.85,9612
07/30/2017 23,18.97,26.85,9483
07/30/2017 24,18.46,26.85,9096
07/31/2017 01,20.39,26.85,8769
07/31/2017 02,20.42,26.86,8592
07/31/2017 03,21.06,26.86,8491
07/31/2017 04,20.45,26.87,8436
07/31/2017 05,20.43,26.88,8471
07/31/2017 06,20.43,26.88,8642
07/31/2017 07,20.43,26.89,8898
07/31/2017 08,23.43,26.9,9239
07/31/2017 09,26.76,26.91,9602
07/31/2017 10,28.21,26.93,9871
07/31/2017 11,30.92,26.94,10015
07/31/2017 12,27.77,26.95,10155
07/31/2017 13,30.71,26.96,10303
07/31/2017 14,58.24,27.01,10398
07/31/2017 15,41.57,27.04,10371
07/31/2017 16,49.39,27.08,10436
07/31/2017 17,80.31,27.16,10479
07/31/2017 18,58.07,27.22,10455
07/31/2017 19,27.95,27.23,10248
07/31/2017 20,24.62,27.23,10051
07/31/2017 21,20.42,27.24,9877
07/31/2017 22,18.5,27.24,9736
07/31/2017 23,18.02,27.24,9566
07/31/2017 24,16.27,27.23,9172
08/01/2017 01,15.41,27.23,8866
08/01/2017 02,15.41,27.23,8653
08/01/2017 03,15.41,27.22,8546
08/01/2017 04,17.32,27.22,8552
08/01/2017 05,18.28,27.23,8599
08/01/2017 06,18.28,27.23,8679
08/01/2017 07,18.31,27.24,8880
08/01/2017 08,19.59,27.24,9273
08/01/2017 09,20.43,27.24,9589
08/01/2017 10,23.26,27.25,9781
08/01/2017 11,27.87,27.26,10007
08/01/2017 12,27.92,27.27,10138
08/01/2017 13,27.77,27.28,10201
08/01/2017 14,27.77,27.29,10231
08/01/2017 15,27.77,27.3,10215
08/01/2017 16,27.77,27.31,10177
08/01/2017 17,22.71,27.3,10158
08/01/2017 18,21.4,27.3,10086
08/01/2017 19,19.96,27.29,9920
08/01/2017 20,18.84,27.28,9771
08/01/2017 21,20.43,27.27,9623
08/01/2017 22,20.44,27.27,9504
08/01/2017 23,23.02,27.28,9363
08/01/2017 24,20.86,27.28,9004
08/02/2017 01,19.64,27.28,8750
08/02/2017 02,20.01,27.29,8580
08/02/2017 03,19.9,27.29,8450
08/02/2017 04,18.54,27.3,8433
08/02/2017 05,18.51,27.3,8474
08/02/2017 06,18.51,27.31,8596
08/02/2017 07,21.22,27.32,8834
08/02/2017 08,22.43,27.33,9216
08/02/2017 09,26.85,27.34,9525
08/02/2017 10,27.66,27.35,9730
08/02/2017 11,32.11,27.37,9905
08/02/2017 12,29.36,27.38,10034
08/02/2017 13,29.66,27.4,10101
08/02/2017 14,31.75,27.41,10175
08/02/2017 15,37.03,27.43,10193
08/02/2017 16,36.71,27.44,10182
08/02/2017 17,51.58,27.47,10204
08/02/2017 18,64.33,27.53,10143
08/02/2017 19,32.72,27.54,9883
08/02/2017 20,27.77,27.55,9836
08/02/2017 21,27.77,27.57,9733
08/02/2017 22,27.77,27.58,9624
08/02/2017 23,26.65,27.59,9457
08/02/2017 24,28.65,27.61,9081
08/03/2017 01,25.65,27.62,8776
08/03/2017 02,27.14,27.63,8586
08/03/2017 03,27.75,27.64,8453
08/03/2017 04,27.57,27.65,8405
08/03/2017 05,26.07,27.67,8434
08/03/2017 06,25.87,27.68,8563
08/03/2017 07,25.87,27.69,8724
08/03/2017 08,24.19,27.68,9096
08/03/2017 09,26.78,27.68,9458
08/03/2017 10,28.1,27.68,9754
08/03/2017 11,27.77,27.68,9996
08/03/2017 12,27.62,27.68,10162
08/03/2017 13,29.44,27.69,10196
08/03/2017 14,72.08,27.76,10242
08/03/2017 15,72.01,27.84,10338
08/03/2017 16,30.96,27.84,10410
08/03/2017 17,41.76,27.85,10424
08/03/2017 18,96.45,27.95,10363
08/03/2017 19,47.07,27.97,10171
08/03/2017 20,32.81,27.98,10087
08/03/2017 21,24.25,27.98,9839
08/03/2017 22,20.71,27.97,9810
08/03/2017 23,20.73,27.96,9506
08/03/2017 24,19.96,27.97,9125
08/04/2017 01,20.71,27.97,8846
08/04/2017 02,18.42,27.97,8667
08/04/2017 03,18.39,27.97,8572
08/04/2017 04,18.36,27.97,8494
08/04/2017 05,18.28,27.97,8482
08/04/2017 06,18.28,27.97,8622
08/04/2017 07,18.35,27.97,8870
08/04/2017 08,17.3,27.97,9148
08/04/2017 09,19.57,27.96,9420
08/04/2017 10,19.2,27.95,9645
08/04/2017 11,20.39,27.95,9793
08/04/2017 12,20.43,27.94,9890
08/04/2017 13,20.43,27.94,9962
08/04/2017 14,20.43,27.93,10022
08/04/2017 15,20.42,27.92,9997
08/04/2017 16,20.42,27.88,9951
08/04/2017 17,20.42,27.85,9904
08/04/2017 18,23.54,27.83,9744
08/04/2017 19,20.79,27.81,9541
08/04/2017 20,20.43,27.8,9391
08/04/2017 21,20.43,27.79,9242
08/04/2017 22,20.43,27.79,9216
08/04/2017 23,20.43,27.79,9146
08/04/2017 24,20.43,27.79,8880
08/05/2017 01,18.79,27.8,8632
08/05/2017 02,18.29,27.8,8460
08/05/2017 03,18.29,27.8,8354
08/05/2017 04,18.29,27.81,8299
08/05/2017 05,18.33,27.81,8322
08/05/2017 06,18.39,27.82,8322
08/05/2017 07,18.39,27.81,8295
08/05/2017 08,18.39,27.81,8446
08/05/2017 09,18.45,27.81,8679
08/05/2017 10,20.29,27.81,8919
08/05/2017 11,21.39,27.81,9094
08/05/2017 12,23.65,27.81,9241
08/05/2017 13,22.22,27.82,9262
08/05/2017 14,21.07,27.81,9258
08/05/2017 15,22.06,27.8,9242
08/05/2017 16,22.91,27.79,9206
08/05/2017 17,23.88,27.79,9233
08/05/2017 18,25.33,27.78,9257
08/05/2017 19,24.28,27.78,9177
08/05/2017 20,25.89,27.78,9072
08/05/2017 21,24.32,27.78,9014
08/05/2017 22,23.57,27.79,9028
08/05/2017 23,23.78,27.8,8989
08/05/2017 24,22.29,27.8,8711
08/06/2017 01,20.42,27.8,8492
08/06/2017 02,19.78,27.81,8345
08/06/2017 03,18.51,27.81,8245
08/06/2017 04,18.5,27.82,8206
08/06/2017 05,19.66,27.82,8185
08/06/2017 06,20.42,27.83,8202
08/06/2017 07,19.68,27.84,8126
08/06/2017 08,18.39,27.84,8217
08/06/2017 09,19.13,27.84,8459
08/06/2017 10,20.42,27.84,8740
08/06/2017 11,21.04,27.85,8984
08/06/2017 12,22.53,27.85,9150
08/06/2017 13,29.53,27.87,9237
08/06/2017 14,34.25,27.89,9300
08/06/2017 15,30.15,27.91,9331
08/06/2017 16,26.94,27.91,9403
08/06/2017 17,25.63,27.91,9492
08/06/2017 18,27.76,27.91,9529
08/06/2017 19,27.76,27.92,9510
08/06/2017 20,27.23,27.93,9419
08/06/2017 21,29.61,27.95,9340
08/06/2017 22,27.19,27.96,9345
08/06/2017 23,24.84,27.97,9236
08/06/2017 24,27.18,27.98,8927
08/07/2017 01,22.97,27.99,8686
08/07/2017 02,21.23,28,8524
08/07/2017 03,20.42,28.01,8412
08/07/2017 04,20.42,28.02,8365
08/07/2017 05,20.42,28.04,8366
08/07/2017 06,20.43,28.06,8399
08/07/2017 07,21.11,28.07,8376
08/07/2017 08,20.47,28.08,8484
08/07/2017 09,22.63,28.09,8703
08/07/2017 10,26.36,28.1,8960
08/07/2017 11,31.97,28.12,9219
08/07/2017 12,40.22,28.15,9434
08/07/2017 13,41.07,28.17,9548
08/07/2017 14,29.03,28.18,9606
08/07/2017 15,27.77,28.18,9634
08/07/2017 16,27.77,28.18,9742
08/07/2017 17,31.31,28.18,9829
08/07/2017 18,28.47,28.18,9847
08/07/2017 19,23.18,28.18,9689
08/07/2017 20,20.28,28.17,9544
08/07/2017 21,19.02,28.17,9444
08/07/2017 22,20.43,28.18,9416
08/07/2017 23,22.96,28.18,9221
08/07/2017 24,23.52,28.18,8867
08/08/2017 01,21.61,28.19,8605
08/08/2017 02,18.96,28.19,8420
08/08/2017 03,18.53,28.19,8309
08/08/2017 04,20.42,28.19,8265
08/08/2017 05,20.43,28.2,8292
08/08/2017 06,20.43,28.2,8458
08/08/2017 07,20.98,28.2,8693
08/08/2017 08,20.17,28.21,9071
08/08/2017 09,20.51,28.21,9372
08/08/2017 10,21.63,28.21,9557
08/08/2017 11,28.27,28.22,9745
08/08/2017 12,27.63,28.23,9889
08/08/2017 13,27.77,28.23,9973
08/08/2017 14,39.03,28.24,10049
08/08/2017 15,38.95,28.26,10115
08/08/2017 16,102.87,28.36,10139
08/08/2017 17,28.32,28.35,10136
08/08/2017 18,27.77,28.35,10131
08/08/2017 19,27.2,28.35,9932
08/08/2017 20,27.73,28.35,9757
08/08/2017 21,25.91,28.35,9599
08/08/2017 22,27.2,28.36,9520
08/08/2017 23,27.33,28.37,9328
08/08/2017 24,21.65,28.37,8956
08/09/2017 01,20.26,28.38,8652
08/09/2017 02,18.4,28.38,8452
08/09/2017 03,18.39,28.39,8364
08/09/2017 04,18.39,28.39,8289
08/09/2017 05,18.39,28.39,8308
08/09/2017 06,18.39,28.39,8419
08/09/2017 07,18.39,28.39,8667
08/09/2017 08,20.42,28.39,9031
08/09/2017 09,20.08,28.39,9303
08/09/2017 10,21.33,28.39,9574
08/09/2017 11,20.91,28.4,9793
08/09/2017 12,22.87,28.4,9976
08/09/2017 13,27.08,28.4,10107
08/09/2017 14,27.77,28.4,10236
08/09/2017 15,27.77,28.39,10262
08/09/2017 16,27.77,28.37,10324
08/09/2017 17,27.77,28.37,10392
08/09/2017 18,36.36,28.39,10355
08/09/2017 19,116.81,28.51,10127
08/09/2017 20,30.62,28.53,10000
08/09/2017 21,27.77,28.54,9832
08/09/2017 22,27.06,28.54,9765
08/09/2017 23,20.7,28.54,9494
08/09/2017 24,41.84,28.57,9040
08/10/2017 01,32.69,28.59,8735
08/10/2017 02,19.16,28.59,8553
08/10/2017 03,17.25,28.59,8413
08/10/2017 04,15.86,28.58,8411
08/10/2017 05,15.49,28.58,8392
08/10/2017 06,23.65,28.58,8588
08/10/2017 07,24.77,28.59,8738
08/10/2017 08,16.68,28.58,9024
08/10/2017 09,18.28,28.58,9369
08/10/2017 10,18.95,28.57,9695
08/10/2017 11,23.68,28.56,10001
08/10/2017 12,27.8,28.56,10252
08/10/2017 13,27.77,28.57,10322
08/10/2017 14,27.77,28.58,10386
08/10/2017 15,27.79,28.59,10385
08/10/2017 16,27.77,28.59,10413
08/10/2017 17,27.67,28.59,10432
08/10/2017 18,21.21,28.58,10406
08/10/2017 19,27.66,28.58,10279
08/10/2017 20,27.74,28.58,10135
08/10/2017 21,23.38,28.57,9920
08/10/2017 22,28.19,28.58,9841
08/10/2017 23,34.58,28.6,9583
08/10/2017 24,26.06,28.61,9120
08/11/2017 01,28.17,28.62,8790
08/11/2017 02,31.18,28.64,8591
08/11/2017 03,26.35,28.65,8451
08/11/2017 04,26.82,28.66,8451
08/11/2017 05,23.22,28.67,8452
08/11/2017 06,25.55,28.68,8575
08/11/2017 07,27.87,28.69,8752
08/11/2017 08,21.15,28.69,9106
08/11/2017 09,21.42,28.69,9499
08/11/2017 10,26.34,28.68,9800
08/11/2017 11,27.43,28.68,10005
08/11/2017 12,27.21,28.69,10192
08/11/2017 13,27.19,28.69,10264
08/11/2017 14,27.44,28.69,10322
08/11/2017 15,24.77,28.69,10364
08/11/2017 16,26.64,28.68,10380
08/11/2017 17,27.77,28.68,10372
08/11/2017 18,27.79,28.69,10329
08/11/2017 19,28.35,28.7,10116
08/11/2017 20,27.77,28.71,9933
08/11/2017 21,20.6,28.71,9643
08/11/2017 22,27.79,28.72,9588
08/11/2017 23,27.74,28.73,9385
08/11/2017 24,28.88,28.74,8990
08/12/2017 01,27.87,28.76,8709
08/12/2017 02,38.43,28.79,8523
08/12/2017 03,38.33,28.82,8390
08/12/2017 04,35.81,28.85,8309
08/12/2017 05,18.39,28.85,8262
08/12/2017 06,18.39,28.85,8275
08/12/2017 07,18.39,28.85,8240
08/12/2017 08,20.53,28.85,8434
08/12/2017 09,25.27,28.85,8784
08/12/2017 10,26.42,28.85,9117
08/12/2017 11,28.36,28.85,9354
08/12/2017 12,28.44,28.85,9557
08/12/2017 13,28.38,28.85,9650
08/12/2017 14,30.52,28.85,9737
08/12/2017 15,30.07,28.85,9797
08/12/2017 16,30.58,28.83,9887
08/12/2017 17,43.54,28.84,9969
08/12/2017 18,39.68,28.85,9992
08/12/2017 19,40.81,28.88,9874
08/12/2017 20,27.25,28.89,9696
08/12/2017 21,21.49,28.89,9496
08/12/2017 22,19.53,28.89,9470
08/12/2017 23,18.08,28.89,9340
08/12/2017 24,17.65,28.89,9023
08/13/2017 01,15.3,28.88,8764
08/13/2017 02,14.23,28.88,8555
08/13/2017 03,14.06,28.88,8427
08/13/2017 04,15.34,28.88,8336
08/13/2017 05,14.86,28.88,8296
08/13/2017 06,14.42,28.88,8325
08/13/2017 07,14.42,28.88,8252
08/13/2017 08,15.28,28.87,8348
08/13/2017 09,17.86,28.87,8612
08/13/2017 10,25.49,28.88,8912
08/13/2017 11,27.86,28.88,9225
08/13/2017 12,31.72,28.89,9450
08/13/2017 13,28.9,28.89,9554
08/13/2017 14,27.59,28.89,9686
08/13/2017 15,24.48,28.88,9700
08/13/2017 16,20.43,28.88,9676
08/13/2017 17,23.24,28.87,9806
08/13/2017 18,22.98,28.86,9824
08/13/2017 19,20.94,28.85,9675
08/13/2017 20,24.03,28.85,9645
08/13/2017 21,26.7,28.86,9575
08/13/2017 22,26.7,28.87,9585
08/13/2017 23,22.17,28.87,9277
08/13/2017 24,20.55,28.88,8909
08/14/2017 01,24.87,28.89,8623
08/14/2017 02,20.83,28.89,8483
08/14/2017 03,21.09,28.9,8416
08/14/2017 04,21.68,28.91,8394
08/14/2017 05,25.38,28.93,8439
08/14/2017 06,27.49,28.94,8607
08/14/2017 07,32.2,28.97,8826
08/14/2017 08,24.13,28.98,9108
08/14/2017 09,26.65,28.99,9384
08/14/2017 10,27.79,29.01,9691
08/14/2017 11,27.78,29.02,9845
08/14/2017 12,30.73,29.04,9978
08/14/2017 13,39.16,29.07,10091
08/14/2017 14,32.4,29.08,10070
08/14/2017 15,27.55,29.1,10078
08/14/2017 16,20.54,29.1,10114
08/14/2017 17,20.48,29.1,10124
08/14/2017 18,20.43,29.1,10063
08/14/2017 19,22.24,29.1,9792
08/14/2017 20,20.42,29.1,9561
08/14/2017 21,20.63,29.1,9449
08/14/2017 22,29.83,29.12,9430
08/14/2017 23,29.02,29.13,9163
08/14/2017 24,29.78,29.15,8799
08/15/2017 01,27.84,29.17,8523
08/15/2017 02,27.77,29.19,8359
08/15/2017 03,27.77,29.21,8304
08/15/2017 04,24.7,29.22,8254
08/15/2017 05,19.7,29.23,8265
08/15/2017 06,18.78,29.24,8389
08/15/2017 07,24.94,29.25,8626
08/15/2017 08,18.38,29.26,8919
08/15/2017 09,18.98,29.27,9204
08/15/2017 10,20.46,29.28,9374
08/15/2017 11,21.09,29.29,9507
08/15/2017 12,21.02,29.29,9583
08/15/2017 13,20.43,29.3,9635
08/15/2017 14,20.9,29.31,9752
08/15/2017 15,26.59,29.32,9797
08/15/2017 16,26.4,29.34,9826
08/15/2017 17,23.74,29.35,9846
08/15/2017 18,20.43,29.36,9835
08/15/2017 19,20.42,29.36,9621
08/15/2017 20,20.42,29.37,9446
08/15/2017 21,18.7,29.38,9338
08/15/2017 22,19.23,29.38,9283
08/15/2017 23,18.98,29.38,9006
08/15/2017 24,17.23,29.38,8674
08/16/2017 01,19.33,29.39,8401
08/16/2017 02,17.74,29.39,8223
08/16/2017 03,16.92,29.39,8122
08/16/2017 04,15.77,29.39,8083
08/16/2017 05,15.95,29.39,8072
08/16/2017 06,17.14,29.4,8192
08/16/2017 07,18.39,29.4,8458
08/16/2017 08,18.39,29.4,8808
08/16/2017 09,18.4,29.4,9032
08/16/2017 10,19.03,29.4,9229
08/16/2017 11,20.42,29.4,9420
08/16/2017 12,20.43,29.4,9625
08/16/2017 13,20.42,29.4,9740
08/16/2017 14,20.42,29.4,9857
08/16/2017 15,20.43,29.4,9933
08/16/2017 16,20.43,29.4,9990
08/16/2017 17,20.43,29.4,9990
08/16/2017 18,19.98,29.4,9924
08/16/2017 19,18.77,29.4,9668
08/16/2017 20,18.46,29.4,9518
08/16/2017 21,18.41,29.4,9480
08/16/2017 22,18.89,29.4,9495
08/16/2017 23,18.36,29.4,9182
08/16/2017 24,17.15,29.4,8774
08/17/2017 01,15.3,29.4,8488
08/17/2017 02,14.54,29.4,8308
08/17/2017 03,14.97,29.4,8226
08/17/2017 04,14.99,29.4,8207
08/17/2017 05,15.34,29.4,8240
08/17/2017 06,17.15,29.4,8379
08/17/2017 07,18.29,29.41,8607
08/17/2017 08,18.62,29.41,8933
08/17/2017 09,20.04,29.41,9286
08/17/2017 10,20.54,29.41,9541
08/17/2017 11,25.5,29.42,9750
08/17/2017 12,33.27,29.44,9892
08/17/2017 13,46.93,29.48,9983
08/17/2017 14,43.15,29.51,10066
08/17/2017 15,32.47,29.52,10125
08/17/2017 16,23.62,29.53,10209
08/17/2017 17,27.68,29.54,10251
08/17/2017 18,27.77,29.55,10224
08/17/2017 19,24.85,29.55,10022
08/17/2017 20,20.24,29.55,9804
08/17/2017 21,18.89,29.55,9695
08/17/2017 22,19.59,29.56,9730
08/17/2017 23,18.39,29.56,9336
08/17/2017 24,18.29,29.56,8879
08/18/2017 01,18.28,29.56,8602
08/18/2017 02,17.69,29.56,8452
08/18/2017 03,18.28,29.56,8384
08/18/2017 04,15.14,29.56,8331
08/18/2017 05,14.04,29.56,8295
08/18/2017 06,14.49,29.56,8427
08/18/2017 07,17.83,29.56,8687
08/18/2017 08,17.05,29.56,9001
08/18/2017 09,18.32,29.56,9345
08/18/2017 10,18.39,29.56,9649
08/18/2017 11,19.55,29.56,9872
08/18/2017 12,20.42,29.57,10068
08/18/2017 13,18.55,29.56,10142
08/18/2017 14,18.4,29.56,10212
08/18/2017 15,18.39,29.56,10198
08/18/2017 16,18.34,29.55,10168
08/18/2017 17,18.29,29.54,10164
08/18/2017 18,18.29,29.54,10076
08/18/2017 19,17.82,29.53,9882
08/18/2017 20,15.77,29.53,9710
08/18/2017 21,15.41,29.52,9595
08/18/2017 22,17.83,29.52,9624
08/18/2017 23,15.84,29.52,9355
08/18/2017 24,15.41,29.51,9003
08/19/2017 01,14.27,29.51,8719
08/19/2017 02,13.48,29.5,8525
08/19/2017 03,13.48,29.5,8386
08/19/2017 04,13.93,29.5,8324
08/19/2017 05,15.33,29.5,8293
08/19/2017 06,17.17,29.5,8345
08/19/2017 07,16.36,29.5,8355
08/19/2017 08,17.48,29.5,8443
08/19/2017 09,18.13,29.5,8668
08/19/2017 10,18.4,29.5,8920
08/19/2017 11,18.5,29.5,9073
08/19/2017 12,19.76,29.5,9164
08/19/2017 13,21.52,29.5,9211
08/19/2017 14,18.89,29.49,9170
08/19/2017 15,18.51,29.47,9134
08/19/2017 16,18.88,29.46,9127
08/19/2017 17,20.43,29.45,9243
08/19/2017 18,20.43,29.44,9302
08/19/2017 19,19.84,29.44,9217
08/19/2017 20,18.56,29.44,9130
08/19/2017 21,18.42,29.44,9046
08/19/2017 22,19.82,29.44,9141
08/19/2017 23,18.4,29.45,8968
08/19/2017 24,18.39,29.45,8692
08/20/2017 01,18.39,29.45,8505
08/20/2017 02,18.32,29.46,8370
08/20/2017 03,17.65,29.46,8270
08/20/2017 04,16.54,29.46,8208
08/20/2017 05,18.29,29.47,8221
08/20/2017 06,18.21,29.47,8251
08/20/2017 07,16.98,29.47,8224
08/20/2017 08,15.41,29.47,8252
08/20/2017 09,17.69,29.47,8486
08/20/2017 10,18.36,29.47,8705
08/20/2017 11,18.39,29.47,8881
08/20/2017 12,18.42,29.47,8999
08/20/2017 13,18.5,29.47,9093
08/20/2017 14,18.5,29.47,9112
08/20/2017 15,18.5,29.47,9110
08/20/2017 16,18.42,29.47,9136
08/20/2017 17,18.99,29.47,9213
08/20/2017 18,19.24,29.47,9256
08/20/2017 19,19.57,29.47,9211
08/20/2017 20,20.43,29.47,9145
08/20/2017 21,20.43,29.48,9129
08/20/2017 22,22.49,29.48,9212
08/20/2017 23,24.3,29.49,9010
08/20/2017 24,18.39,29.49,8667
08/21/2017 01,18.3,29.49,8424
08/21/2017 02,17.78,29.49,8279
08/21/2017 03,18.28,29.49,8233
08/21/2017 04,18.29,29.49,8251
08/21/2017 05,18.41,29.49,8308
08/21/2017 06,19.57,29.5,8473
08/21/2017 07,20.24,29.51,8725
08/21/2017 08,18.46,29.51,9036
08/21/2017 09,22.67,29.52,9358
08/21/2017 10,27.89,29.53,9561
08/21/2017 11,29.96,29.55,9735
08/21/2017 12,29.93,29.56,9841
08/21/2017 13,34.11,29.58,9768
08/21/2017 14,34.14,29.6,9854
08/21/2017 15,31.1,29.62,9916
08/21/2017 16,34.26,29.64,9970
08/21/2017 17,34.02,29.66,9985
08/21/2017 18,29.83,29.67,9954
08/21/2017 19,22.59,29.67,9753
08/21/2017 20,21.99,29.68,9641
08/21/2017 21,26.09,29.68,9580
08/21/2017 22,29.11,29.7,9574
08/21/2017 23,25.12,29.7,9293
08/21/2017 24,20.46,29.7,8914
08/22/2017 01,18.48,29.7,8647
08/22/2017 02,18.39,29.7,8466
08/22/2017 03,18.39,29.7,8394
08/22/2017 04,18.31,29.7,8364
08/22/2017 05,18.31,29.7,8403
08/22/2017 06,18.46,29.7,8570
08/22/2017 07,20.29,29.7,8810
08/22/2017 08,19.43,29.7,9038
08/22/2017 09,22.56,29.71,9367
08/22/2017 10,26.39,29.72,9680
08/22/2017 11,27.77,29.73,9912
08/22/2017 12,31.72,29.75,10067
08/22/2017 13,32.66,29.77,10197
08/22/2017 14,39.43,29.8,10342
08/22/2017 15,337.84,30.24,10365
08/22/2017 16,302.47,30.63,10331
08/22/2017 17,44.26,30.66,10458
08/22/2017 18,28,30.67,10443
08/22/2017 19,42.76,30.7,10272
08/22/2017 20,38.5,30.73,10120
08/22/2017 21,29.54,30.74,9940
08/22/2017 22,28.02,30.76,9878
08/22/2017 23,25.47,30.77,9486
08/22/2017 24,20.79,30.78,9150
08/23/2017 01,18.4,30.78,8855
08/23/2017 02,18.39,30.79,8662
08/23/2017 03,18.35,30.8,8553
08/23/2017 04,18.39,30.8,8498
08/23/2017 05,18.39,30.81,8514
08/23/2017 06,18.39,30.81,8651
08/23/2017 07,18.39,30.82,8913
08/23/2017 08,17.74,30.82,9154
08/23/2017 09,18.45,30.82,9471
08/23/2017 10,21.16,30.81,9788
08/23/2017 11,27.1,30.81,10064
08/23/2017 12,18.37,30.8,10256
08/23/2017 13,18.8,30.79,10382
08/23/2017 14,19.32,30.77,10492
08/23/2017 15,19.32,30.76,10519
08/23/2017 16,19.87,30.75,10574
08/23/2017 17,19.61,30.73,10549
08/23/2017 18,18.51,30.72,10530
08/23/2017 19,18.37,30.72,10389
08/23/2017 20,18.5,30.71,10243
08/23/2017 21,18.5,30.71,10170
08/23/2017 22,18.45,30.71,10091
08/23/2017 23,17.42,30.71,9668
08/23/2017 24,15.37,30.7,9248
08/24/2017 01,14.05,30.69,8922
08/24/2017 02,14.18,30.69,8793
08/24/2017 03,14.89,30.68,8696
08/24/2017 04,15.33,30.68,8641
08/24/2017 05,14.02,30.67,8609
08/24/2017 06,15.38,30.67,8780
08/24/2017 07,15.39,30.67,9033
08/24/2017 08,13.78,30.66,9307
08/24/2017 09,14.06,30.65,9598
08/24/2017 10,18.22,30.65,9834
08/24/2017 11,18.28,30.63,10042
08/24/2017 12,18.38,30.62,10189
08/24/2017 13,18.39,30.6,10244
08/24/2017 14,18.48,30.58,10356
08/24/2017 15,18.42,30.55,10412
08/24/2017 16,18.39,30.1,10448
08/24/2017 17,18.39,30.06,10423
08/24/2017 18,18.36,29.82,10307
08/24/2017 19,18.21,29.81,9959
08/24/2017 20,17.68,29.79,9794
08/24/2017 21,18.11,29.78,9736
08/24/2017 22,17.37,29.77,9646
08/24/2017 23,15.39,29.75,9247
08/24/2017 24,15.31,29.74,8882
08/25/2017 01,15.38,29.74,8641
08/25/2017 02,15.4,29.73,8459
08/25/2017 03,16.14,29.73,8353
